Number,Case,Acceleration
Execute,4,-0.2702887
Execute,4,-0.2956714
Execute,4,-0.001452002
Execute,4,-0.3869253
Execute,4,-2.246457
Execute,4,-1.550485
Execute,4,-1.704406
Execute,4,-1.112838
Execute,4,-0.9504644
Execute,4,-1.272913
Execute,4,-0.1876681
Execute,4,-0.6303537
Execute,4,-1.46345
Execute,4,-1.3404
Execute,4,-2.059094
Execute,4,-0.5370699
Execute,4,-0.4920185
Execute,4,-0.01832442
Execute,4,-1.252266
Execute,4,-1.156046
Execute,4,-0.7764825
Execute,4,-0.8342374
Execute,4,-0.247015
Execute,4,-0.9673393
Execute,4,-1.011891
Execute,4,-1.594795
Execute,4,-0.4272493
Execute,4,-1.721171
Execute,4,-1.489003
Execute,4,-1.473262
Execute,4,-1.341373
Execute,4,-1.357176
Execute,4,-1.363521
Execute,4,-0.8620983
Execute,4,-1.095279
Execute,4,-0.4669783
Execute,4,-0.1884041
Execute,4,-0.04102439
Execute,4,-1.058665
Execute,4,-1.43046
Execute,4,-1.153507
Execute,4,-1.09305
Execute,4,-0.2941472
Execute,4,-1.121295
Execute,4,-0.3004356
Execute,4,-0.5092782
Execute,4,-0.0412378
Execute,4,-0.818402
Execute,4,-0.8758975
Execute,4,-1.808658
Execute,4,-1.003967
Execute,4,-1.188536
Execute,4,-1.062088
Execute,4,-0.06148107
Execute,4,-0.6645379
Execute,4,-0.3654284
Execute,4,-0.1244707
Execute,4,-0.4042141
Execute,4,-0.939014
Execute,4,-0.9548429
Execute,4,-0.08553192
Execute,4,-1.266054
Execute,4,-0.4996171
Execute,4,-0.007573282
Execute,4,-0.248157
Execute,4,-0.8447869
Execute,4,-0.2909726
Execute,4,-0.0725951
Execute,4,-1.51156
Execute,4,-0.01498358
Execute,4,-0.7087236
Execute,4,-0.5505517
Execute,4,-0.4483494
Execute,4,-0.002847426
Execute,4,-0.7643636
Execute,4,-0.769341
Execute,4,-0.01125899
Execute,4,-0.8747399
Execute,4,-0.9062101
Execute,4,-0.9333996
Execute,4,-1.059224
Execute,4,-1.062186
Execute,4,-0.02402989
Execute,4,-1.340703
Execute,4,-0.03297757
Execute,4,-0.9139757
Execute,4,-0.4751973
Execute,4,-0.3607388
Execute,4,-0.7333966
Execute,4,-0.6200405
Execute,4,-0.2848982
Execute,4,-0.1249363
Execute,4,-0.7031135
Execute,4,-0.02944679
Execute,4,-0.06133718
Execute,4,-0.2959958
Execute,4,-0.5215317
Execute,4,-0.6373715
Execute,4,-0.01603523
Execute,4,-0.06062426
Execute,4,-0.1648814
Execute,4,-0.4537916
Execute,4,-0.1913639
Execute,4,-0.1010918
Execute,4,-0.480748
Execute,4,-0.7429614
Execute,4,-2.457313
Execute,4,-1.244458
Execute,5,-0.7001292
Execute,5,-0.8767654
Execute,5,-0.03066855
Execute,5,-0.441164
Execute,5,-0.582309
Execute,5,-0.5258248
Execute,5,-0.3286855
Execute,5,-0.3317949
Execute,5,-0.7090424
Execute,5,-0.8049463
Execute,5,-0.3413396
Execute,5,-0.3855257
Execute,5,-1.078933
Execute,5,-0.01218431
Execute,5,-1.392237
Execute,5,-0.05383934
Execute,5,-0.13711
Execute,5,-0.1020253
Execute,5,-0.002442673
Execute,5,-0.3985798
Execute,5,-0.6743539
Execute,5,-0.1963231
Execute,5,-0.1735943
Execute,5,-0.3380843
Execute,5,-0.6722117
Execute,5,-0.3223795
Execute,5,-0.1193134
Execute,5,-0.5431026
Execute,5,-0.9574816
Execute,5,-0.02475819
Execute,5,-0.3439479
Execute,5,-0.1562214
Execute,5,-1.292954
Execute,5,-0.105467
Execute,5,-0.3288473
Execute,5,-1.03532
Execute,5,-0.5521794
Execute,5,-0.639231
Execute,5,-0.6013201
Execute,5,-0.02380959
Execute,5,-0.3147081
Execute,5,-0.4782105
Execute,5,-0.6685252
Execute,5,-0.3295287
Execute,5,-1.340558
Execute,5,-0.4047319
Execute,5,-0.2384492
Execute,5,-0.2455584
Execute,5,-0.5306048
Execute,5,-0.1718025
Execute,5,-0.7104689
Execute,5,-0.567498
Execute,5,-0.1547414
Execute,5,-0.0194838
Execute,5,-0.003550737
Execute,5,-0.07069467
Execute,5,-0.3481644
Execute,5,-0.01933156
Execute,5,-0.1730376
Execute,5,-0.3611656
Execute,5,-0.6658401
Execute,5,-0.039357
Execute,5,-0.04853583
Execute,5,-0.2292727
Execute,5,-0.4562476
Execute,5,-0.3592116
Execute,5,-0.04272908
Execute,5,-0.3946587
Execute,5,-0.346435
Execute,5,-0.01818137
Execute,5,-1.14526
Execute,5,-1.031248
Execute,5,-0.4848774
Execute,5,-0.2073434
Execute,5,-0.1067463
Execute,5,-0.01946012
Execute,5,-0.3506755
Execute,5,-1.013803
Execute,5,-0.3844743
Execute,5,-0.03204695
Execute,5,-1.283149
Execute,5,-0.04609856
Execute,5,-0.01488551
Execute,5,-1.010172
Execute,5,-0.5637021
Execute,5,-0.4695147
Execute,5,-0.5411372
Execute,5,-0.02408107
Execute,5,-0.0841114
Execute,5,-0.1709582
Execute,5,-0.2099709
Execute,5,-0.3009771
Execute,5,-0.2627692
Execute,5,-0.4919384
Execute,5,-0.02361259
Execute,5,-0.661324
Execute,5,-0.3638361
Execute,5,-1.180168
Execute,5,-0.5871493
Execute,5,-0.02401494
Execute,5,-1.360822
Execute,5,-0.3134703
Execute,5,-0.02998081
Execute,5,-0.9732233
Execute,5,-0.5925625
Execute,5,-0.3622144
Execute,5,-0.7080886
Execute,5,-1.262358
Execute,5,-0.8700839
Execute,5,-0.3243304
Execute,5,-0.04553115
Execute,5,-0.4866981
Execute,5,-0.8166271
Execute,5,-0.9735492
Execute,5,-0.5814201
Execute,5,-0.6232564
Execute,5,-0.4667743
Execute,5,-0.4334593
Execute,5,-0.08485653
Execute,5,-0.4736981
Execute,5,-0.6824329
Execute,5,-0.02108589
Execute,5,-0.6441482
Execute,5,-0.728988
Execute,5,-0.128054
Execute,5,-0.5760991
Execute,5,-0.3823551
Execute,5,-0.4082222
Execute,5,-0.02456759
Execute,5,-0.3841925
Execute,5,-0.4013941
Execute,5,-0.05124782
Execute,5,-0.649154
Execute,1,-8.224562
Execute,1,-3.368768
Execute,1,-5.655482
Execute,1,-1.989605
Execute,2,-1.714855
Execute,2,-1.091859
Execute,2,-0.9438249
Execute,2,-1.569171
Execute,2,-0.6891778
Execute,2,-0.0298704
Execute,2,-1.924186
Execute,2,-0.8134291
Execute,2,-0.7060916
Execute,2,-0.7248859
Execute,2,-1.341783
Execute,2,-0.4501154
Execute,2,-0.5623255
Execute,2,-0.1356293
Execute,2,-0.06297764
Execute,2,-0.08193017
Execute,2,-0.6407729
Execute,2,-0.4072954
Execute,2,-0.3680303
Execute,2,-0.03813254
Execute,2,-1.232096
Execute,2,-1.123953
Execute,2,-0.2392012
Execute,2,-0.3777479
Execute,2,-0.2136134
Execute,2,-0.4158973
Execute,2,-0.3022549
Execute,2,-0.1254334
Execute,2,-0.3347414
Execute,2,-0.4679988
Execute,2,-0.5264834
Execute,2,-1.008304
Execute,2,-0.1962882
Execute,2,-0.8397315
Execute,2,-0.006983522
Execute,2,-0.08293996
Execute,2,-1.418101
Execute,2,-1.598543
Execute,2,-1.566904
Execute,2,-0.2910725
Execute,2,-0.05138579
Execute,2,-0.7837144
Execute,2,-0.8699179
Execute,2,-0.84363
Execute,2,-1.942809
Execute,2,-0.08506706
Execute,2,-0.01360886
Execute,2,-1.289612
Execute,2,-0.04510782
Execute,2,-0.9414326
Execute,2,-1.883984
Execute,2,-1.015566
Execute,2,-0.03058496
Execute,2,-1.28052
Execute,2,-0.4105169
Execute,2,-1.150691
Execute,2,-0.186384
Execute,2,-0.2499176
Execute,2,-0.5094939
Execute,2,-0.9441824
Execute,2,-1.103938
Execute,2,-0.06078407
Execute,2,-1.023142
Execute,2,-0.2663866
Execute,2,-0.2139743
Execute,2,-0.1844475
Execute,2,-1.111716
Execute,2,-0.0282295
Execute,2,-0.4782635
Execute,2,-0.1101424
Execute,2,-0.1828855
Execute,2,-1.674128
Execute,2,-1.338576
Execute,2,-0.02780827
Execute,2,-0.7184868
Execute,2,-0.1523388
Execute,2,-0.5684708
Execute,2,-0.1122738
Execute,2,-0.01751361
Execute,2,-1.225214
Execute,2,-1.314105
Execute,2,-0.01494186
Execute,2,-0.748619
Execute,2,-1.002984
Execute,2,-1.086427
Execute,2,-0.08587549
